target_coordinate	Nreads_mutated_real	generation_1	generation_2	generation_3	generation_4	generation_5	generation_6	generation_7	generation_8	generation_9	generation_10	generation_11	generation_12	generation_13	generation_14	generation_15	generation_16	generation_17	generation_18	generation_19	generation_20	generation_21	generation_22	generation_23	generation_24	generation_25	generation_26	generation_27	generation_28	generation_29	generation_30	generation_31	generation_32	generation_33	generation_34	generation_35	generation_36	generation_37	generation_38	generation_39	generation_40	generation_41	generation_42	generation_43	generation_44	generation_45	generation_46	generation_47	generation_48	generation_49	generation_50	generation_51	generation_52	generation_53	generation_54	generation_55	generation_56	generation_57	generation_58	generation_59	generation_60	generation_61	generation_62	generation_63	generation_64	generation_65	generation_66	generation_67	generation_68	generation_69	generation_70	generation_71	generation_72	generation_73	generation_74	generation_75	generation_76	generation_77	generation_78	generation_79	generation_80	generation_81	generation_82	generation_83	generation_84	generation_85	generation_86	generation_87	generation_88	generation_89	generation_90	generation_91	generation_92	generation_93	generation_94	generation_95	generation_96	generation_97	generation_98	generation_99	generation_100
50092	0	17	14	11	24	13	17	24	14	27	16	18	20	27	15	20	15	13	14	26	13	15	18	17	23	18	15	25	13	13	17	7	22	13	16	21	17	23	21	23	16	11	13	11	15	14	20	16	15	18	19	23	21	17	15	17	31	16	14	18	15	18	19	23	12	14	21	14	19	28	22	19	20	18	13	20	19	9	19	13	20	16	15	12	16	19	26	10	20	19	8	12	18	20	17	20	16	18	17	12	20
50134	0	19	13	15	22	18	12	14	26	16	25	18	17	20	16	11	10	15	14	14	23	19	17	18	14	18	20	18	14	17	18	16	17	15	21	17	23	15	11	25	13	21	10	21	22	15	12	22	14	23	17	18	20	20	16	10	16	21	16	19	15	15	24	16	15	17	29	13	18	19	19	10	15	25	21	17	19	11	26	17	12	21	16	22	11	17	20	21	15	16	19	14	15	12	24	18	17	19	11	16	17
50182	0	15	22	11	17	17	21	15	20	11	14	13	14	17	20	18	13	15	18	15	17	17	10	14	7	22	21	14	29	19	15	11	20	17	16	20	10	15	18	13	18	13	14	25	16	16	14	21	20	12	17	16	19	8	24	14	19	17	17	26	16	6	25	17	20	13	18	15	12	14	15	7	18	22	15	11	14	20	10	12	19	22	21	15	22	13	20	15	16	11	11	25	18	19	28	21	12	12	15	14	15
50260	0	21	20	26	16	29	23	14	26	12	19	14	13	18	15	13	17	10	23	18	20	13	18	24	22	11	22	16	17	17	16	15	16	15	15	19	19	14	11	19	23	17	18	14	20	14	16	19	20	20	21	12	18	20	18	12	12	18	22	16	22	25	23	17	22	11	15	16	13	17	10	20	15	15	14	18	20	20	16	14	26	21	14	22	17	20	20	30	19	22	16	23	18	20	17	24	18	16	17	14	19
50615	0	22	25	24	13	15	28	22	20	23	24	15	23	25	25	22	25	11	21	15	17	25	26	18	16	20	13	17	18	17	24	23	16	17	16	16	21	13	19	29	20	23	18	17	29	26	20	26	23	18	24	16	19	22	25	15	15	32	15	22	19	17	16	27	23	23	22	17	35	22	26	22	28	17	20	30	22	27	28	25	24	24	20	30	27	19	27	19	17	24	21	24	24	31	25	25	25	24	14	16	15
50799	0	24	16	18	19	20	31	14	26	18	21	27	20	20	22	19	19	23	27	19	20	24	23	23	27	20	25	20	25	26	20	18	23	19	14	18	10	23	23	24	16	30	22	18	11	19	19	29	27	13	22	16	23	10	23	32	15	16	18	24	30	19	26	32	25	25	18	19	17	12	26	25	20	16	25	24	13	18	18	21	21	17	16	25	22	23	23	32	15	19	19	18	20	23	23	18	24	20	27	23	23
50957	0	15	21	28	26	22	15	22	20	15	18	14	17	18	20	20	32	20	15	24	29	17	16	18	31	23	21	21	23	23	13	22	13	28	15	20	15	23	18	22	25	22	19	16	23	23	20	24	17	24	18	15	16	24	24	22	21	15	19	22	18	12	23	17	24	27	27	16	21	21	28	25	20	24	15	24	21	16	23	18	21	25	16	15	22	29	16	20	17	15	27	19	26	24	21	25	27	20	16	19	21
51140	0	29	22	13	23	23	10	17	32	25	26	24	27	22	23	12	29	25	26	17	18	23	21	19	16	23	27	15	18	19	28	17	23	27	22	21	16	15	30	19	27	21	25	18	14	23	17	12	23	25	27	17	18	23	21	31	28	11	25	21	31	20	23	23	28	18	26	23	12	18	20	27	14	30	16	21	20	21	24	30	19	23	21	25	15	15	17	25	26	18	18	18	19	15	16	21	20	33	21	23	22
51233	0	19	17	17	23	16	24	19	24	21	12	19	31	17	21	17	28	25	34	15	19	19	22	30	17	24	27	27	22	25	26	22	17	20	27	29	24	11	31	24	13	22	17	23	21	24	21	23	20	20	21	26	20	22	16	20	27	28	16	18	35	18	23	25	15	18	28	26	28	24	19	24	26	12	22	24	25	24	20	22	14	20	23	15	31	17	19	22	16	23	26	21	20	26	15	26	37	18	13	16	32
51392	0	24	19	16	24	16	29	22	13	24	18	25	17	14	18	22	19	27	31	31	16	19	13	20	20	16	25	15	21	14	11	19	14	23	25	18	14	13	23	23	19	21	26	17	23	22	26	18	19	16	26	14	16	22	22	22	22	18	19	22	18	17	16	28	20	17	12	22	25	18	18	27	22	17	20	12	16	18	22	27	19	20	22	18	15	20	20	26	20	13	22	23	28	16	24	13	23	23	17	19	19
51424	0	20	18	22	23	14	21	24	21	20	22	24	18	16	19	31	29	17	23	24	20	26	16	21	22	14	23	23	23	23	18	17	25	20	22	20	20	18	19	19	19	23	20	16	20	19	11	16	14	25	21	20	13	14	21	20	17	23	33	12	19	20	18	21	21	21	23	25	23	17	27	17	13	23	25	25	24	26	23	24	25	20	15	21	21	31	25	23	28	21	27	31	30	17	28	20	26	26	20	21	18
51516	0	23	20	27	18	16	16	24	23	29	12	17	22	22	14	20	16	26	22	26	22	16	13	16	16	18	21	18	15	29	27	22	28	23	23	19	19	24	16	16	19	21	29	20	28	33	18	25	19	14	18	24	19	19	15	9	20	15	24	17	20	19	18	16	14	21	25	18	19	14	30	20	17	22	18	13	24	19	16	26	20	23	21	17	19	19	18	16	22	23	15	17	24	17	18	21	20	20	20	28	14
51532	0	17	17	15	21	17	23	17	20	14	23	28	22	21	11	21	23	25	23	25	26	17	15	24	22	25	17	17	15	20	17	20	22	30	21	22	27	17	15	16	18	15	25	30	25	22	8	10	25	17	19	15	25	18	18	11	18	20	20	13	15	13	15	22	17	21	27	17	30	26	13	21	15	22	11	19	23	15	27	20	20	14	27	23	27	19	13	23	33	19	23	24	13	18	16	21	24	19	20	14	13
51557	0	20	11	24	13	16	20	27	16	11	23	13	25	11	21	20	18	13	21	17	22	19	18	15	15	15	17	14	21	23	16	14	25	20	17	12	19	13	18	20	16	23	17	25	18	16	21	21	21	15	25	16	14	16	24	18	15	19	14	11	13	18	22	14	21	18	17	21	19	19	17	20	15	17	21	23	23	13	14	29	12	18	18	17	17	24	15	11	15	21	25	19	15	23	17	17	20	26	13	15	18
51574	0	14	25	29	19	14	21	17	14	22	19	12	22	14	13	18	27	15	18	20	19	10	21	26	25	23	16	23	20	17	21	24	17	19	22	17	20	14	25	19	13	18	20	20	24	18	21	20	18	11	18	15	30	17	21	21	13	24	18	20	18	16	16	22	15	14	16	14	15	15	21	29	26	18	18	16	14	20	20	11	20	24	17	15	19	21	15	12	28	15	14	19	21	16	21	19	24	18	17	16	8
51575	0	14	18	15	20	16	26	21	22	12	22	15	18	16	22	23	13	23	16	20	19	21	12	12	17	16	21	27	19	18	17	19	20	16	22	22	15	23	18	18	21	19	18	18	14	19	14	27	16	23	22	19	18	15	20	18	21	14	21	19	12	16	11	13	14	17	19	17	22	20	16	26	13	12	21	12	11	22	12	24	24	12	27	15	23	20	22	13	21	22	20	12	23	19	25	20	16	21	22	16	23
51657	0	18	20	20	16	24	26	18	19	17	15	12	22	13	20	13	12	19	26	12	16	21	11	10	18	10	13	12	19	13	23	20	15	19	14	13	23	18	15	21	9	14	21	15	17	20	23	23	11	16	21	14	20	15	27	17	17	16	21	16	19	15	20	18	25	16	21	25	18	16	11	15	14	26	20	22	12	14	12	19	16	14	17	21	17	15	13	20	21	18	18	19	30	17	13	14	22	12	15	21	21
51756	0	16	14	12	17	21	15	18	16	13	21	13	12	18	13	25	12	14	15	14	14	20	20	18	21	15	9	13	18	16	14	19	28	21	16	27	14	16	15	15	11	19	14	20	15	22	19	17	18	15	16	20	12	14	18	15	22	15	19	6	18	16	22	17	14	14	21	14	17	18	19	16	19	25	15	9	15	18	15	11	14	16	18	17	19	12	20	16	16	8	14	12	12	13	13	15	9	21	15	17	24
51757	0	17	13	19	20	23	22	22	20	13	10	21	15	16	13	14	13	11	16	15	21	18	19	14	18	21	10	17	10	18	19	23	16	16	12	15	14	8	20	14	17	13	17	15	13	15	9	18	17	23	19	21	14	11	16	18	18	16	16	17	10	20	16	15	13	14	15	16	17	17	16	13	21	16	22	23	19	12	12	16	15	25	18	14	12	13	19	12	13	10	20	11	17	13	15	13	13	13	17	16	12
51786	0	16	9	10	26	8	16	16	13	14	18	14	17	12	10	13	18	14	15	23	12	16	13	15	15	22	22	20	19	16	19	19	17	17	8	9	19	16	11	21	13	13	10	10	7	12	22	15	17	18	20	17	19	14	18	23	26	19	14	19	21	13	19	20	25	12	8	21	21	19	20	14	14	15	17	16	14	16	17	17	14	11	21	19	20	18	20	14	17	15	22	20	14	14	17	18	16	16	18	18	14
51802	0	13	16	14	13	15	10	12	15	18	8	11	17	16	16	14	13	20	11	16	9	8	11	15	20	17	21	17	16	15	22	24	16	20	12	15	9	14	19	15	14	18	9	15	9	14	20	24	12	11	15	14	15	17	21	15	20	21	19	22	12	12	17	11	12	12	9	12	16	24	12	16	16	16	20	13	10	13	13	16	16	16	22	14	22	12	8	15	22	16	18	17	15	13	13	11	17	16	23	16	26
51807	0	16	10	9	10	17	17	26	13	13	18	22	10	14	11	17	12	15	18	17	15	19	10	11	15	10	14	15	20	12	19	17	20	8	18	21	16	15	18	20	13	13	17	13	21	16	14	18	20	16	22	17	18	20	14	25	12	11	20	20	21	10	13	15	13	17	13	14	14	14	14	15	17	12	16	12	13	17	18	15	17	17	10	13	10	12	16	8	11	23	17	9	12	16	18	9	12	14	12	16	15
51992	0	16	9	10	15	10	9	14	13	13	17	9	7	11	9	11	12	8	9	12	15	11	15	15	7	13	13	11	9	10	11	15	14	12	13	16	15	12	13	17	12	13	13	7	14	16	7	18	4	10	11	14	11	13	9	12	11	15	17	8	16	16	10	8	11	13	8	14	10	12	21	13	8	15	13	10	16	12	16	14	11	15	9	4	17	14	11	13	9	12	9	10	14	12	12	10	12	12	15	20	11
51993	0	15	11	19	11	12	9	10	10	15	15	9	8	17	15	10	8	11	11	8	14	11	9	10	8	11	11	15	9	16	12	13	13	9	7	13	20	10	11	8	9	7	11	13	15	11	12	18	13	12	14	6	12	11	16	10	14	12	10	7	16	9	9	8	10	18	15	17	10	14	17	11	14	10	12	15	11	24	12	12	13	8	18	14	7	22	12	17	9	13	10	15	8	8	8	10	10	6	10	5	16
51996	0	10	11	12	10	14	12	9	18	17	18	16	14	18	14	14	13	6	21	12	17	17	18	10	16	15	13	16	14	15	13	8	12	20	16	9	10	13	20	11	14	13	9	10	19	15	9	16	13	13	19	10	10	9	12	15	11	17	16	12	11	11	16	5	7	11	18	16	9	10	10	13	14	10	11	14	19	21	14	11	10	10	13	9	15	12	15	9	13	9	11	14	14	11	9	11	14	12	14	12	17
52002	0	19	9	17	13	8	12	11	9	11	8	14	16	10	15	13	20	17	7	16	18	14	14	8	12	4	11	12	14	11	9	11	12	16	9	9	13	16	22	14	7	11	18	7	13	10	12	6	17	16	20	11	9	8	13	12	16	11	11	13	6	9	11	15	12	18	11	9	10	13	14	7	17	12	15	12	18	15	14	8	10	7	13	9	11	14	9	15	14	12	25	16	14	11	14	19	13	13	13	14	9
52013	0	16	13	18	9	14	16	8	8	13	14	12	17	8	12	13	13	11	5	11	16	15	18	6	8	13	10	9	11	10	9	7	12	12	14	10	15	7	12	16	13	6	10	18	9	13	12	16	13	10	14	5	10	10	7	15	14	7	12	9	15	19	11	13	17	15	16	12	15	9	13	14	15	15	11	9	9	18	12	14	18	13	16	16	10	12	13	11	16	14	11	17	9	18	14	21	11	11	12	15	9
52031	0	15	8	12	9	11	18	18	17	15	10	7	9	10	13	10	7	8	10	7	11	9	9	12	21	15	8	6	16	7	9	10	11	13	5	13	8	8	10	14	13	11	16	5	14	10	14	6	15	16	10	11	7	10	6	9	13	18	8	11	7	13	14	10	11	19	11	11	18	15	12	18	11	17	18	13	17	8	14	17	13	8	8	12	11	3	9	13	13	9	13	11	14	9	17	18	4	15	8	4	19
52032	0	10	11	10	11	11	11	10	12	4	5	11	15	11	6	11	14	8	9	4	12	11	13	9	14	11	14	4	10	8	17	12	12	7	13	14	9	11	9	12	10	13	12	10	9	5	10	13	8	13	9	13	11	11	10	9	9	13	10	10	12	7	11	11	8	10	12	15	12	14	11	10	9	8	13	6	8	12	9	8	13	9	10	10	12	12	14	15	15	12	8	8	13	9	11	10	13	10	5	11	9
52110	0	9	15	8	10	4	13	12	18	10	8	17	8	11	9	6	10	7	12	12	10	16	9	14	13	8	16	15	4	13	9	8	15	15	15	14	13	11	14	12	8	19	11	13	9	8	10	8	5	17	13	7	10	17	16	10	9	13	6	15	12	9	21	16	5	17	6	12	13	10	15	12	9	11	13	5	11	6	14	11	11	10	20	15	12	15	8	7	10	8	14	7	10	9	8	12	15	9	7	8	7
52180	0	11	9	10	11	10	8	11	7	8	10	10	7	8	14	11	15	5	5	7	15	11	8	9	13	7	8	11	7	9	7	5	12	9	12	6	14	15	14	12	10	15	7	13	9	9	12	14	15	11	11	11	7	12	11	15	11	15	10	15	6	9	13	9	15	11	4	7	12	7	17	10	9	13	14	17	12	12	11	12	8	9	9	11	10	8	11	8	7	9	7	14	7	8	14	12	5	6	11	4	11
52201	0	14	4	8	12	12	8	14	5	9	7	7	8	14	17	9	10	6	6	10	10	15	14	13	13	6	13	11	14	6	12	8	15	5	8	5	11	13	12	15	12	13	13	15	9	3	10	7	12	14	11	5	10	3	6	11	9	7	13	12	13	10	11	5	10	10	13	6	11	9	6	11	10	8	14	9	11	7	14	10	7	9	13	15	10	12	14	15	10	13	7	10	14	10	13	9	7	8	7	12	12
52207	0	13	7	10	16	10	11	12	16	10	12	12	11	11	8	13	12	9	12	8	9	11	12	11	14	16	11	8	11	12	13	11	5	5	13	10	9	15	4	8	9	5	7	15	12	9	8	9	14	19	10	11	16	18	10	11	17	7	10	11	11	7	7	10	11	9	8	10	16	9	10	11	18	9	13	9	9	10	7	11	13	17	12	8	14	14	14	9	14	15	22	10	8	10	12	5	10	11	14	15	9
52230	0	11	8	9	14	13	6	10	7	10	11	10	17	7	18	10	11	10	12	7	8	13	8	11	5	10	13	10	14	8	15	11	13	9	14	14	9	12	15	11	15	16	14	6	9	7	7	7	7	11	10	13	10	7	5	10	12	6	13	17	8	12	10	7	14	8	11	9	13	10	14	16	9	14	8	17	12	8	11	13	10	13	9	11	10	6	9	10	13	7	11	17	12	5	13	8	6	9	14	10	11
52244	0	6	12	10	6	8	15	12	3	11	13	7	10	8	9	8	12	10	9	12	12	12	15	7	13	13	11	11	11	11	9	18	10	11	7	12	12	12	4	15	16	6	12	10	5	11	18	16	8	7	8	10	7	12	15	10	11	10	8	14	13	10	15	6	7	10	9	6	16	13	14	8	13	12	13	12	8	8	10	10	10	9	9	16	6	11	7	8	11	11	9	6	15	7	8	10	12	6	16	10	12
52261	0	11	6	9	9	11	7	7	10	12	10	9	14	12	13	2	6	11	12	7	10	9	6	9	4	9	16	13	9	4	7	13	9	10	13	9	11	8	13	10	9	11	7	7	9	11	7	7	6	10	11	10	10	6	13	11	3	11	11	14	6	11	6	13	10	10	16	5	9	10	8	12	8	5	6	14	4	10	10	14	13	10	15	12	10	9	10	13	17	12	7	24	13	12	14	9	8	11	17	12	9
52338	0	9	8	11	6	12	9	16	10	9	7	12	8	10	13	8	13	7	11	11	7	16	8	10	7	12	7	6	8	8	15	13	10	13	8	10	7	7	9	12	11	13	7	10	14	13	6	9	10	10	12	8	9	11	7	12	12	8	10	8	10	12	7	14	16	6	16	9	10	8	13	9	7	12	7	9	5	7	11	15	14	6	7	6	16	14	22	4	9	12	8	15	4	7	9	7	9	5	14	8	11
52389	0	6	10	14	6	8	11	9	6	5	8	11	7	8	7	8	11	5	10	6	4	13	8	9	9	12	5	11	8	7	10	6	10	12	9	2	6	7	8	8	10	10	8	10	8	5	6	9	7	10	14	7	6	7	8	13	13	12	5	14	9	10	6	10	6	9	13	12	11	11	9	14	7	8	16	9	7	8	6	10	8	8	13	12	15	5	11	7	11	4	10	7	10	9	10	5	4	5	10	8	9
52591	0	9	8	8	8	4	10	11	12	11	2	8	6	9	6	11	9	7	9	7	11	9	8	8	10	8	3	6	6	10	5	8	11	9	8	9	7	6	8	11	5	7	8	4	8	6	11	7	6	3	10	9	11	10	17	11	9	6	9	11	9	10	4	12	12	10	11	5	5	5	6	11	5	6	11	7	9	4	7	8	5	6	6	11	6	8	13	15	8	5	8	4	9	6	9	10	14	5	5	8	10
52592	0	9	7	8	7	9	11	9	7	8	9	11	8	9	9	11	8	13	10	9	7	8	8	13	8	3	6	7	9	7	5	10	7	10	7	3	7	7	14	9	8	8	9	4	11	7	7	7	10	7	13	6	10	6	6	8	10	9	9	3	6	8	12	11	5	4	4	7	11	8	11	5	6	5	9	12	13	10	4	9	10	6	10	14	9	9	10	5	5	3	9	15	7	12	6	11	7	15	9	7	5
52619	0	7	11	7	11	8	10	7	6	6	7	6	5	11	6	8	10	5	10	7	7	15	7	13	6	9	7	11	7	8	16	10	9	10	12	9	6	6	9	12	8	6	7	7	5	9	11	5	12	10	10	8	6	7	4	12	13	8	9	3	7	2	7	5	6	11	6	5	8	3	11	8	6	1	9	6	5	5	4	7	7	9	12	9	6	7	8	10	8	4	7	13	9	8	8	5	4	12	6	15	5
52724	0	12	3	6	8	6	6	4	8	9	8	9	9	4	7	5	2	7	7	5	11	14	8	15	11	8	4	11	15	9	9	9	11	5	7	11	8	9	8	9	8	6	7	8	8	7	8	7	4	8	5	10	6	4	6	11	7	2	6	10	6	8	7	14	10	11	5	8	4	7	11	14	5	3	8	3	7	11	7	7	4	10	10	14	7	9	6	4	11	8	6	6	6	10	6	8	15	11	5	6	6
52730	0	2	9	11	8	8	6	9	7	4	7	5	9	5	5	8	7	8	6	11	13	4	5	4	8	8	2	5	10	6	8	8	7	6	2	9	10	8	12	15	4	6	5	8	7	7	8	4	11	8	11	10	14	9	7	5	14	2	7	9	7	7	8	6	9	9	10	13	12	8	6	7	2	6	7	5	8	9	10	8	4	9	8	18	7	9	9	10	8	7	7	5	15	5	12	4	8	12	11	10	9
52943	0	5	8	6	6	10	7	6	10	4	7	5	7	9	9	6	7	9	10	6	6	7	2	7	5	8	5	8	10	12	7	8	13	6	6	13	9	6	11	16	9	8	7	9	7	4	10	3	7	12	9	9	5	10	8	11	9	10	3	7	11	8	9	10	8	4	10	7	10	12	7	10	8	7	6	16	5	10	6	9	4	8	5	9	8	9	3	4	8	4	7	6	14	7	10	4	8	6	9	8	12
52954	0	4	8	7	10	12	7	7	8	3	8	6	5	1	12	9	3	5	6	5	8	5	3	8	8	11	8	8	6	8	6	9	4	6	9	4	7	5	9	9	6	9	6	6	10	5	3	4	10	8	5	12	6	8	10	9	14	8	10	7	5	8	14	5	9	5	7	10	6	9	5	8	7	8	4	4	3	7	9	2	3	7	7	3	10	5	8	8	10	9	9	5	8	10	12	9	7	5	5	5	2
52955	0	7	10	2	8	3	7	8	10	8	3	8	3	8	8	5	10	2	5	7	3	7	10	4	11	12	6	8	13	8	9	11	3	4	6	2	4	3	13	6	6	3	4	7	6	8	9	9	8	5	6	6	9	11	7	5	12	8	11	5	5	8	8	8	3	7	5	8	6	4	11	9	6	9	7	5	12	9	5	7	4	6	9	7	8	8	9	6	7	9	10	8	9	6	8	5	9	3	8	4	8
53138	0	5	3	5	6	5	1	8	7	11	5	4	4	5	7	6	9	6	3	3	3	6	7	3	6	5	7	3	7	10	8	5	6	8	6	11	6	5	13	5	7	6	8	7	6	6	5	6	4	6	9	5	7	7	7	13	9	3	8	5	8	6	7	5	11	3	5	16	7	5	7	4	7	6	4	9	6	0	2	6	6	7	5	9	10	4	7	8	4	7	6	4	8	7	5	9	5	7	7	8	6
53186	0	7	6	5	4	5	7	4	7	7	2	8	10	5	7	0	10	5	3	8	8	2	5	11	8	1	8	6	10	6	2	1	7	5	5	4	5	9	9	6	8	11	5	6	9	5	11	5	7	4	6	10	4	6	3	10	10	6	6	9	7	6	6	7	8	14	4	5	7	4	4	5	7	2	3	5	7	5	7	3	8	4	10	8	3	4	8	8	12	9	7	7	9	6	11	4	12	5	5	11	6
53218	0	6	6	7	8	7	3	1	5	8	10	5	3	4	7	5	4	8	4	7	5	7	3	10	5	5	3	7	7	7	7	3	3	4	2	4	5	6	4	8	3	4	5	6	8	6	6	4	7	8	7	11	6	7	10	6	6	10	11	6	7	7	8	5	4	5	9	7	6	2	5	6	5	7	4	8	11	5	8	3	8	5	8	2	8	3	6	7	5	4	7	6	5	6	12	4	3	9	12	6	8
53290	0	7	7	10	6	2	9	8	7	4	5	6	4	6	5	10	5	4	10	6	5	6	7	4	7	4	12	9	5	5	6	3	3	9	4	6	5	9	11	7	6	8	2	7	7	7	7	2	4	3	6	10	5	3	9	2	4	3	4	10	2	5	3	8	5	7	4	5	5	3	3	3	9	2	8	8	8	8	0	3	3	10	6	3	4	5	2	3	2	3	4	3	9	7	8	7	4	8	5	3	4
53303	0	5	5	9	4	9	4	5	8	5	5	9	12	6	5	7	10	3	11	10	12	3	5	5	9	7	3	7	7	5	6	4	5	6	1	5	8	8	6	2	3	3	4	5	4	7	7	10	7	6	1	5	5	2	8	5	10	4	1	4	5	6	4	8	5	6	5	7	10	6	7	6	7	5	8	8	3	3	7	8	6	2	5	5	3	5	7	4	5	6	6	5	6	4	4	7	6	2	3	9	1
53317	0	3	7	8	3	7	5	9	7	4	11	8	4	6	6	10	5	6	4	3	7	9	6	8	3	6	4	7	3	3	5	2	5	4	5	9	4	5	5	2	8	6	7	6	3	9	5	5	6	2	2	8	7	5	9	3	4	10	6	7	2	4	5	4	3	2	7	5	8	5	6	4	8	4	6	3	6	4	3	7	7	8	8	6	4	8	6	10	4	5	7	8	7	3	4	6	3	6	4	6	5
53324	0	4	5	6	5	3	7	5	4	8	4	5	3	5	5	7	7	15	2	10	3	2	4	8	5	3	5	3	5	5	5	4	9	6	10	8	6	1	4	6	11	6	5	4	8	8	4	8	4	4	3	5	3	10	12	7	4	1	8	6	4	6	3	12	7	6	4	6	8	4	6	4	4	7	7	6	6	8	8	5	4	2	6	7	6	5	6	3	9	8	4	3	8	5	5	4	8	8	6	3	7
53409	0	5	3	7	3	6	9	2	4	8	3	6	3	7	6	7	3	8	6	11	10	4	8	15	2	9	9	10	6	7	6	5	7	8	7	4	8	8	4	5	5	3	6	6	5	5	9	10	3	6	7	4	3	6	9	7	4	5	2	8	7	7	8	6	2	6	6	10	4	7	7	5	8	2	8	6	5	8	6	10	5	5	4	5	7	5	8	8	5	7	4	4	5	6	4	5	11	10	12	3	8
53449	0	5	8	8	6	6	6	9	4	5	13	12	6	13	4	8	7	5	9	5	7	8	7	8	3	6	6	9	8	8	5	10	2	8	3	3	3	4	6	9	4	5	13	3	3	14	4	1	7	6	9	8	3	9	12	2	6	6	7	3	4	7	5	5	9	8	11	3	5	2	6	3	4	6	2	5	9	7	4	9	2	2	5	6	6	5	11	7	6	3	6	5	6	3	6	6	6	5	6	4	1
53450	0	7	9	1	5	7	11	6	9	5	4	7	6	5	3	6	11	3	5	12	5	7	7	6	3	8	7	4	4	2	3	6	7	7	6	4	3	8	11	5	4	7	3	7	6	7	5	2	6	8	6	7	6	10	1	6	8	5	9	6	2	4	7	10	2	2	5	7	8	8	10	4	4	8	10	2	6	7	6	3	6	4	7	9	3	7	6	3	5	2	3	5	7	7	10	10	9	6	8	6	2
53614	0	5	6	1	4	2	5	8	5	11	5	3	5	2	2	6	4	5	6	6	4	8	6	8	4	7	12	3	8	8	8	7	5	7	7	9	4	4	10	3	7	4	6	4	9	10	6	8	5	6	2	7	3	6	10	3	7	6	6	9	3	4	8	2	9	4	3	3	8	5	7	4	5	5	5	0	4	4	4	6	7	5	3	6	7	4	8	3	7	9	6	12	3	3	4	4	4	5	5	7	5
53660	0	5	4	3	3	6	5	6	9	12	7	7	3	3	11	4	6	8	5	6	6	7	3	4	11	3	8	4	3	7	2	6	5	5	3	9	6	7	3	5	4	7	6	6	7	3	8	9	8	8	8	9	6	6	5	5	5	8	5	7	5	7	10	6	5	7	10	8	9	5	1	5	7	3	8	2	7	5	4	5	4	5	6	6	2	6	6	5	7	7	5	9	4	2	6	6	6	8	7	6	7
53668	0	3	4	3	5	6	6	6	5	4	8	6	9	10	3	9	0	3	6	8	13	9	4	5	7	3	4	7	5	5	5	7	10	6	7	8	4	7	6	5	9	5	3	8	9	5	5	5	11	6	6	6	3	4	3	3	2	6	7	8	4	9	4	4	9	7	7	10	8	1	5	4	6	4	2	10	4	8	5	3	4	5	8	7	8	6	5	5	4	10	2	8	9	6	3	5	3	4	7	8	4
53669	0	4	7	5	8	7	1	6	7	6	4	5	2	4	7	3	7	10	3	3	7	6	2	7	4	6	9	7	8	7	5	10	3	8	5	1	3	4	2	11	4	3	5	5	3	4	7	4	7	3	3	8	8	7	7	8	5	2	5	5	3	3	5	7	5	6	3	8	6	9	9	1	4	2	6	2	2	7	5	5	6	4	4	9	6	3	7	6	6	6	7	7	5	6	5	7	5	2	7	4	5
53700	0	4	3	7	4	3	5	6	4	4	6	4	7	7	9	7	7	3	6	7	2	3	14	5	3	5	2	2	5	6	7	7	9	6	4	9	4	3	1	5	5	3	6	4	3	5	4	4	8	6	5	4	9	2	6	1	4	8	4	4	5	10	9	3	1	6	5	5	8	7	9	8	3	2	2	4	10	6	6	4	5	9	4	7	7	5	6	5	5	8	7	3	7	8	4	5	3	7	2	6	5
53736	0	7	6	6	8	9	4	4	3	4	3	6	8	4	4	3	9	9	6	4	5	7	3	5	6	6	10	9	5	4	6	2	6	8	3	6	7	10	3	5	3	5	5	13	7	7	3	4	10	4	8	0	8	7	6	4	5	4	8	8	2	6	4	4	8	4	5	6	10	5	4	3	6	5	6	7	7	5	4	6	12	6	5	3	8	5	8	7	4	9	7	5	6	6	4	4	4	6	5	4	5
53740	0	4	4	4	10	4	3	5	5	4	7	8	5	6	6	9	9	1	5	4	7	4	9	5	4	6	3	6	6	3	8	2	2	3	2	4	4	6	5	3	7	5	1	2	3	5	3	8	7	4	2	10	7	7	1	5	2	10	6	10	8	7	5	2	3	4	8	6	3	7	6	6	1	4	6	4	5	3	4	5	4	5	7	3	4	6	8	2	2	3	3	7	4	8	7	7	5	7	5	9	3
53760	0	4	10	10	3	6	1	4	4	3	5	7	10	10	4	7	6	5	8	2	8	3	5	5	1	4	10	4	6	8	1	7	1	9	3	4	8	6	1	6	11	5	3	4	4	9	8	6	4	3	5	6	7	4	4	4	2	9	8	6	3	4	4	7	9	8	1	5	3	9	8	7	2	2	4	4	7	3	8	7	5	3	3	4	4	10	7	4	7	5	5	5	6	6	7	3	6	5	3	5	4
53785	0	5	3	5	9	4	6	3	4	3	9	4	8	6	3	4	7	4	9	8	8	3	6	3	7	9	2	3	10	3	2	5	8	2	6	4	2	8	12	8	5	3	4	9	5	4	5	7	6	4	7	1	5	3	4	3	7	5	1	7	4	5	5	6	4	6	5	4	6	9	8	3	4	5	5	3	4	3	1	6	5	8	7	6	6	9	1	5	6	6	7	9	6	4	6	3	5	3	5	8	5
