target_coordinate	Nreads_mutated_real	generation_1	generation_2	generation_3	generation_4	generation_5	generation_6	generation_7	generation_8	generation_9	generation_10	generation_11	generation_12	generation_13	generation_14	generation_15	generation_16	generation_17	generation_18	generation_19	generation_20	generation_21	generation_22	generation_23	generation_24	generation_25	generation_26	generation_27	generation_28	generation_29	generation_30	generation_31	generation_32	generation_33	generation_34	generation_35	generation_36	generation_37	generation_38	generation_39	generation_40	generation_41	generation_42	generation_43	generation_44	generation_45	generation_46	generation_47	generation_48	generation_49	generation_50	generation_51	generation_52	generation_53	generation_54	generation_55	generation_56	generation_57	generation_58	generation_59	generation_60	generation_61	generation_62	generation_63	generation_64	generation_65	generation_66	generation_67	generation_68	generation_69	generation_70	generation_71	generation_72	generation_73	generation_74	generation_75	generation_76	generation_77	generation_78	generation_79	generation_80	generation_81	generation_82	generation_83	generation_84	generation_85	generation_86	generation_87	generation_88	generation_89	generation_90	generation_91	generation_92	generation_93	generation_94	generation_95	generation_96	generation_97	generation_98	generation_99	generation_100
15025	0	0	0	0	1	0	1	1	2	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	4	1	1	1	1	1	0	1	2	0	2	0	1	0	1	0	1	0	0	0	1	1	1	0	1	2	0	0	0	0
15040	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	2	1	3	0	2	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	2	1	1	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0
15049	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	2	1	0	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	1	0	3	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2
15055	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	2	1	1	0	1	1	0	1	0	1	1	0	2	1	2	0	1	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	1	0	1	0	2	1	0	0	2	1	2	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0
15059	0	1	1	1	2	0	1	1	0	0	0	0	2	3	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	3	1	1	1	0	1	0	0	1	0	1	0	0	2	2	0	1	0	1	0	0	0	1	2	1	1	0	0	0	3	1	1	0	0	1	1	0	0	0	0	0	0
15078	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	2	2	0	1	0	0	0	0	0	0	2	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	2	0	0	0	0	1	1	1	0	0	0	2	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0
15095	0	1	0	1	0	0	0	1	1	1	1	0	2	1	0	0	0	1	0	0	0	0	0	2	0	0	2	1	1	0	1	0	0	0	1	1	1	0	2	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	2	0	0	0	2	1	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0
15110	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	1	3	0	0	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	3	0	1	0	2	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0
15154	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	3	1	0	0	0	0	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	2	0	2	1	0	0	0	0
15160	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	2	1	2	0	1	0	1	0	1	2	0	0	0	1	1	1	0	1	0	0	1	0	2	1	0	1	0	2	1
15166	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	2	1	1	0	2	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	3	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	1	1	0
15198	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	2	0	2	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	2	0	1	1	1	1	0	0	1	1	0	0
15241	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	2	0	2	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0
15266	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	2	2	0	0	1	0	0	0	0	2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	1	1	2	2	2	0	0	0
15277	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
15285	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	2	2	0	1	1	1	1	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	1	1	4	0	1	0	1	0	0	0	0	1	0	1	0	0	2	1	2	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	4	0	0	1	0
15304	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
15309	0	2	1	0	0	0	1	0	2	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	2	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	2	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	2	0	0	1	1	0	0	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
15344	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	3	1	1	0	0	0	0	1	0	1	1	1	2	1	2	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0
15349	0	3	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	1	0	1	0	2	1	1	4	0	0	1	0	2	2	1	0	0	0	2	0	1	1	1	0	1	0	1	0	1	0	0	0	0	2	0	2	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	2	0
15354	0	0	2	2	0	2	0	0	0	0	0	1	1	1	0	1	3	0	0	1	1	0	1	1	0	0	0	1	3	1	1	0	0	2	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	1	1	1	0	0	0	0	2	0
15359	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	2	1	1	0	2	1	0	0	2	0	0	0	1	1	3	0	0	1	1	0	0	1	2	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	2	0	0	0	1	0	0	0	0	0	0
15373	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	2	0	1	1	1	0	2	0	1	0	0	1	0	2	0	0	1	0	1	1	3	0	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	2	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	2	1	1	0	1
15392	0	0	0	1	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	2	0	0	1	0	1	0	0	0	1	0	1	1	0	0	2	0	0	1	0	0	0	0
15397	0	1	0	0	0	2	1	0	1	1	0	0	1	0	0	1	1	2	0	0	1	1	1	0	0	1	2	0	1	0	1	1	1	1	0	0	0	1	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	2	0	0	1	0	1	1	1	2	1	1	0	0	0	0	0	0	0	1	0	0
15418	0	1	0	0	0	0	1	0	1	1	0	1	2	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	2	3	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	3	0	2	0	1	1	0	1	1	0	1	1	0	1
15433	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	2	1	3	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1
15444	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	4	0	1	0	0	0	2	1	1	0	1	1	1	1	2	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	2	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0
15514	0	1	0	0	0	0	0	1	0	2	0	2	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	2	0	0	1	0	0	1	0	1	1	1	0	2	0	2	1	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	2	1	0	0	0	0	1	0	0	0	1
15549	0	1	0	1	1	2	0	0	0	0	0	0	2	0	0	2	0	1	0	0	2	0	0	1	1	1	3	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	2	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	1	0	0	0	0	1	0	0	1	1	3	0	2	0	0	0	0	1
15580	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	2	0	0	0	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	1	0	1	0	1	1	1	0	0	0	0	0	1	2	0	0	1	0	1	1	0	3	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0
15588	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	2	0	0	0	1	2	1	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	2	0	1	2	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	2	2
15615	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	3	0	0	0	0	0	1	2	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	4	1	0	0	0
15640	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	2	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	1	0	3	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
15689	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	2	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	2	0	1	0	0	1	0	1	0	1	3	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
15710	0	4	2	2	1	0	0	1	0	2	0	0	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	2	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	2	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0
15733	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	2	0	2	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	2	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	1	2	0	0	0	2	0	0	1	0	0	0	1	0	0	0
15769	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	2	0	1	0	1	0	1	1	1	0	2	1	0	0	1	0	2	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	2	0	2	2	1	0	0	1	0	1	1	1	3	2	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	2	3	0	1	1	1	2	0	2	3
15778	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	3	0	1	1	1	2	0	0	0	1	0	0	0	0	1	1	0	0
15903	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1	2	0	0	1	1	1	1	2	0	1	2	2	0	2	0	0	0	2	0	2	1	1	0	1	0	1	2	0	1	1	0	0	1	2	1	0	0	0	0	0	2	0	0	2	0	2	0	0	1	2	0	0	2	2	2	0	0	1	1	0	0	2	0	2	0	0	0	1	0	1	0	0	3	1	1	0	0	1	0	0	2	0	2	0	1	0
15919	0	0	2	1	2	1	1	2	1	3	1	0	0	1	2	1	2	1	0	1	0	2	1	0	1	2	1	1	2	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	3	2	1	1	0	1	0	1	1	1	2	0	2	1	0	1	0	0	0	1	1	0	1	1	0	1	4	1	0	0	1	1	2	0
15937	0	0	1	1	0	1	1	1	3	1	0	0	1	0	0	0	0	1	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	1	2	0	1	1	1	0	0	2	0	0	1	3	0	0	0	1	1	0	1	0	0	0	0	0	2	2	2	1	0	0	2	4	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	1	0	0	2	0	0	1	1	0	0	0	3
15981	0	1	1	0	2	2	0	0	1	1	0	1	1	0	0	0	2	0	1	0	1	1	1	0	1	0	3	0	2	0	0	0	2	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	2	0	1	1	2	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	2	0	0	2	0	0	0	1	3	0	2	0	2	1	2	2	2
16019	0	1	0	1	0	0	1	1	0	1	1	1	0	1	2	1	0	0	1	0	4	0	0	0	0	1	0	0	0	1	0	0	1	2	2	1	2	1	2	1	1	1	1	0	1	1	0	3	1	1	0	1	1	0	1	0	1	0	0	1	0	1	3	1	0	0	0	2	1	1	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	2	0	0	2	2	0	1	1	1	0	0	0	0
16031	0	1	0	2	0	0	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	3	1	0	0	1	2	0	0	0	0	0	1	0	0	0	2	1	1	0	2	0	0	2	0	2	0	1	0	1	1	0	0	2	1	1	2	1	1	0	1	1	2	0	1	1	1	2	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0
16052	0	2	1	1	0	0	0	0	0	3	1	0	1	0	0	2	0	0	1	0	0	1	0	0	1	1	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	2	0	0	1	1	0	0	1	2	0	0	0	1	1	2	1	1	2	1	1	0	2	1	1	0	1	2	1	2	0	0	3	1	0	1	0	1	0	1	1	1	0	2	0	0	1	0	1	0	1	1	2	0	3	0	1	0	0
16066	0	0	2	0	0	1	0	1	0	0	0	3	1	0	1	2	3	0	1	0	0	1	0	1	0	0	1	0	0	1	2	1	0	0	0	0	0	1	1	0	1	1	0	0	3	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	1	0	1	1	0	0	1	0	1	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	1	1	0	0
16069	0	1	2	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	2	2	0	0	0	0	0	1	0	0	1	2	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	2	0	0	3	1	1	2	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0
16072	0	0	1	0	2	0	0	1	0	0	0	0	0	1	1	3	0	2	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	3	0	0	0	0	2	3	2	0	1	1	0	0	1	2	0	2	2	0	1	1	2	1	1	2	2	1	1	0	1	0	0	1	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	1	1	2	1
16082	0	0	0	1	0	0	0	2	0	0	1	1	1	3	1	0	1	3	0	1	1	1	0	0	0	0	1	0	0	2	0	0	0	2	0	2	2	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	2	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	2	0	1	0	0	1	1	0	2	2	0	0	0	3	1	1	1	0	0	0	2	0	1	0	0
16123	0	0	0	1	1	0	2	0	2	0	0	0	0	2	0	2	1	0	1	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	0	0	0	1	0	3	0	2	0	0	0	2	1	0	1	1	0	0	2	0	0	1	0	1	0	2	0	1	0	1	0	0	0	1	1	1	3	0	3	0	3	0	2	1	1	1	2	0	2	1	1	0	2	1	0	0	0	0	0	0	2
16166	0	0	1	0	1	0	0	1	0	0	1	1	0	2	0	0	0	0	0	1	1	0	2	2	1	0	0	0	1	0	2	0	1	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	2	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	2	0	1	0	1	0	0	2	0	0	2	0
16202	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	1	0	2	1	1	0	1	2	0	1	0	1	2	2	0	2	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	2	1	1	0	1	0	1	0	1	1	2	0	2	0	1	1	0	1	0	1	0	0	1	1	2	0	0	0	2	0	1	2	1	2	2	1
16238	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	1	2	1	0	0	1	1	0	1	0	0	1	1	0	0	2	0	0	1	3	1	0	0	0	2	2	0	1	2	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2	2	0	0
16264	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	0	2	0	2	0	1	1	1	0	2	2	0	1	2	1	0	1	1	0	1	0	1	3	1	1	1	0	1	0	0	1	0	1	0	0	0	1	2	0	0	1	0	0	2	0	0	2	1	1	0	0	0	1	1	3	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	3	1	2	1	0	0	0	0	0	0	1	0	1	0
16325	0	2	0	4	1	0	2	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	0	2	2	2	0	1	2	2	2	2	1	0	1	0	2	1	0	0	0	0	0	1	2	1	0	0	0	1	1	1	0	1	1	1	0	1	1	2	1	1	3	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1
16349	0	0	1	2	0	2	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	3	1	0	0	0	1	2	2	0	0	1	0	0	2	2	0	0	2	0	1	1	1	0	1	2	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	2	0	1	0	2	0	1	0	1	2	0	2	1	0	0	1	1	0	0	0	0	1	0	1	0
16379	0	0	0	0	1	1	0	0	1	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	1	2	0	0	1	0	0	0	0	1	2	0	1	1	0	1	0	1	0	2	1	0	0	0	0	0	1	1	0	2	0	0	2	1	1	0	0	0	1	1	0	0	1	1	1	0	0	2	1	1	1	1	1	1	0	0	0	2	1	2	0	0	0	1	0	0
16384	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	1	2	1	1	0	1	1	1	0	0	0	1	1	1	0	4	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	2	0	0	1	0	0	1	3	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1
16387	0	0	0	1	0	0	1	0	0	1	0	0	1	2	1	1	0	1	0	0	1	1	2	0	0	1	0	0	0	0	0	1	2	0	1	0	0	1	2	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	2	0	2	0	1	2	1	1	0	0	1	0
16424	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	3	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	2	1	0	1	1	0	1	2	2	1	0	0	0	1	2	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	4	0
16456	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	3	3	2	0	1	0	1	1	2	0	2	0	0	1	0	0	2	0	0	2	0	2	0	0	1	1	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	2	1	1	0	0
16583	0	2	1	2	4	3	5	0	5	3	2	4	4	2	2	2	2	3	4	3	1	2	2	3	2	0	4	5	4	1	2	4	1	2	5	3	4	0	3	2	1	6	4	2	2	1	4	3	2	2	3	3	3	1	3	4	1	3	5	1	4	1	2	5	2	1	2	5	1	2	3	2	3	2	1	3	2	2	3	3	4	3	5	1	0	4	4	8	2	4	5	5	1	3	5	4	1	2	2	2	1
16608	0	3	5	2	1	5	1	2	4	2	2	3	1	4	2	5	2	8	3	4	1	1	1	0	2	3	4	2	0	1	1	2	0	1	5	5	3	1	1	5	5	4	4	2	2	3	2	2	2	2	1	3	1	1	3	3	3	1	2	4	0	1	3	0	1	3	5	2	1	3	3	2	2	5	2	1	1	1	3	1	1	1	3	2	2	5	3	1	5	1	3	4	2	4	0	1	3	3	1	2	0
16611	0	1	5	1	4	2	4	4	3	2	6	3	3	1	4	2	2	3	2	2	1	3	2	2	3	2	3	10	4	4	5	7	3	2	3	3	5	4	3	3	6	3	3	3	3	2	5	3	1	2	3	3	2	1	3	1	3	2	3	1	3	2	3	4	3	0	6	2	2	0	1	1	1	0	5	5	3	3	2	4	3	4	0	2	2	4	4	2	4	1	1	2	2	5	4	6	0	2	2	4	1
